viewing,"I-O DATA EX-LD321DB","31.5型 ディスプレイ","広視野角ADSパネル HDMI×2 DisplayPort",https://www.iodata.jp/product/lcd/wide/ex-ld321db/
viewing,"Sony BDP-6700","Blu-ray/DVD","Blu-ray/DVDディスクの再生、YouTubeなどのスクリーニング・スマートフォン／タブレットのミラーリングも可能",https://www.sony.jp/bd-player/products/BDP-S6700/
viewing,"WiMiUS S4","プロジェクター","ネイティブ1080P フルHD 4K対応 5G&2.4G二重周波数 Bluetooth ズーム機能",none
viewing,"GoPro HERO7 Black","アクティブカメラ","HERO7 Black があなたの動きを予測し、カメラのブレを補正することで、驚くほど滑らかな映像を撮影できます。",https://www.tajima-motor.com/gopro/product/hero7black/
viewing,"LG 360 CAM","360度全天球カメラ","スマートフォンから遠隔操作・Google ストリートビューへの投稿が可能です。",https://www.lg.com/us/mobile-accessories/lg-LGR105AVRZTS-360-cam
