bought,b4,img/tojitakun.png,とじ太くん,卓上製本機のエントリーモデル | 最大背幅：30mmまで（購入物）
bought,a6,img/selpic.png,Selpic S1,2020年購入 | どんな所にも印刷できるハンディプリンター（購入物）
bought,a5,img/ql800.png,brother QL-800,宛名ラベル・バーコードラベル印刷に最適な62mm幅対応の感熱ラベルプリンター（購入物）
